Iteration,MAE
0,0.03796105326505371
1,0.03279410196921606
2,0.031378650792276155
3,0.03118359723505788
4,0.03045560563243506
5,0.0251840413156665
6,0.024812998606667573
7,0.025755716128801336
8,0.02627732847376872
9,0.02579400857796384
10,0.022727241322798162
11,0.02253004565958966
12,0.022553839988142498
13,0.02241341159727006
14,0.022420084409682253
15,0.022209902273990535
16,0.02172170064975988
17,0.021293579547846178
18,0.021553427773724515
19,0.021421120460655863
20,0.021407930794541057
21,0.021237263051860453
22,0.021311816574281505
23,0.021000192512148266
24,0.02094842873032464
25,0.01938889632877
26,0.01913408367237105
27,0.019051109653610943
28,0.0188769455311829
29,0.018917556189933838
30,0.019119080859231908
31,0.019040824519566645
32,0.019019094119928984
33,0.01898672100866249
34,0.01896444914489304
35,0.018915677116075925
36,0.018876667051764745
37,0.018736249915030524
38,0.01873168316171913
39,0.018683199294119702
40,0.0186845151934808
41,0.01876847164145503
42,0.01879042072181984
43,0.019479866499170533
44,0.01947410577688475
45,0.019573685343541383
46,0.01961059564189348
47,0.019461690818469088
48,0.01956306338437262
49,0.019485742300790573
50,0.0194509402201658
51,0.0197745723289233
52,0.019763520399285004
53,0.019821088934525853
54,0.019783167659566846
55,0.01976380946403762
56,0.019723160466333805
57,0.019647534775649685
58,0.01963097443615176
59,0.019572987441123964
60,0.019513883449214817
61,0.01950838362437999
62,0.018741125416851825
63,0.018724652067538965
64,0.01873112525705002
65,0.018729836281104854
66,0.018721777848211954
67,0.018632569224816608
68,0.018653867042372478
69,0.01846702811759829
70,0.018476884866087433
71,0.01846457494130443
72,0.01815967040172374
73,0.018151121224876363
74,0.018042973119433686
75,0.01762330113765785
76,0.017463143818712223
77,0.01730778928670975
78,0.017259376538610142
79,0.017144662749929568
80,0.017146737588750363
81,0.01700868251122473
82,0.016986907569741104
83,0.016974730599149414
84,0.016965185184757318
85,0.01691086934343191
86,0.016906689970687692
87,0.016450710474665634
88,0.01631370872433022
89,0.01631465582248162
90,0.016275338059876823
91,0.01626183874914821
92,0.016226586315209082
93,0.016127226864041236
94,0.01605887107089439
95,0.016055824243900344
96,0.016039652897510172
97,0.0160085648342888
98,0.015823152946867654
99,0.015810438749847982
100,0.015680250566371432
